Date,Open,High,Low,Close,Adj Close,Volume
2004-07-01,5.835000,5.955000,5.830000,5.935000,5.935000,2277
2004-07-02,5.930000,6.050000,5.920000,5.998000,5.998000,466
2004-07-05,null,null,null,null,null,null
2004-07-06,6.010000,6.065000,5.900000,5.964000,5.964000,171
2004-07-07,5.980000,6.140000,5.980000,6.110000,6.110000,446
2004-07-08,6.115000,6.420000,6.115000,6.420000,6.420000,161
2004-07-09,6.405000,6.540000,6.400000,6.461000,6.461000,391
2004-07-12,6.550000,6.550000,6.470000,6.528000,6.528000,39
2004-07-13,6.510000,6.510000,6.280000,6.378000,6.378000,43
2004-07-14,6.435000,6.598000,6.435000,6.598000,6.598000,40
2004-07-15,6.610000,6.655000,6.570000,6.652000,6.652000,129
2004-07-16,6.750000,6.750000,6.712000,6.712000,6.712000,17
2004-07-19,6.690000,6.690000,6.587000,6.587000,6.587000,10
2004-07-20,6.635000,6.635000,6.490000,6.599000,6.599000,36
2004-07-21,6.500000,6.500000,6.350000,6.397000,6.397000,120
2004-07-22,6.475000,6.475000,6.418000,6.418000,6.418000,9
2004-07-23,6.260000,6.334000,6.260000,6.334000,6.334000,32
2004-07-26,6.310000,6.310000,6.160000,6.234000,6.234000,52
2004-07-27,6.300000,6.300000,6.237000,6.237000,6.237000,29
2004-07-28,6.230000,6.363000,6.230000,6.363000,6.363000,10
2004-07-29,6.380000,6.380000,6.345000,6.345000,6.345000,10
2004-07-30,6.550000,6.550000,6.550000,6.550000,6.550000,2
2004-08-02,6.610000,6.610000,6.610000,6.610000,6.610000,2
2004-08-03,6.675000,6.675000,6.675000,6.675000,6.675000,2
2004-08-04,6.727000,6.727000,6.727000,6.727000,6.727000,2
2004-08-05,6.740000,6.740000,6.740000,6.740000,6.740000,2
2004-08-06,6.767000,6.767000,6.767000,6.767000,6.767000,1
2004-08-09,6.729000,6.729000,6.729000,6.729000,6.729000,1
2004-08-10,6.714000,6.714000,6.714000,6.714000,6.714000,15
2004-08-11,6.519000,6.519000,6.519000,6.519000,6.519000,0
2004-08-12,6.549000,6.549000,6.549000,6.549000,6.549000,0
2004-08-13,6.617000,6.617000,6.617000,6.617000,6.617000,0
2004-08-16,6.730000,6.730000,6.730000,6.730000,6.730000,0
2004-08-17,6.723000,6.723000,6.723000,6.723000,6.723000,0
2004-08-18,6.830000,6.830000,6.830000,6.830000,6.830000,0
2004-08-19,6.900000,6.900000,6.815000,6.815000,6.815000,6
2004-08-20,6.870000,6.870000,6.866000,6.866000,6.866000,2
2004-08-23,6.741000,6.741000,6.741000,6.741000,6.741000,2
2004-08-24,6.574000,6.574000,6.574000,6.574000,6.574000,0
2004-08-25,6.610000,6.610000,6.610000,6.610000,6.610000,0
2004-08-26,6.675000,6.675000,6.675000,6.675000,6.675000,0
2004-08-27,6.588000,6.588000,6.588000,6.588000,6.588000,19828
2004-08-30,6.605000,6.840000,6.590000,6.705000,6.705000,12024
2004-08-31,6.705000,6.800000,6.660000,6.771000,6.771000,2588
2004-09-01,6.735000,6.820000,6.700000,6.793000,6.793000,682
2004-09-02,6.785000,6.800000,6.750000,6.768000,6.768000,703
2004-09-03,6.760000,6.765000,6.500000,6.553000,6.553000,281
2004-09-06,null,null,null,null,null,null
2004-09-07,6.585000,6.585000,6.185000,6.199000,6.199000,365
2004-09-08,6.220000,6.240000,6.100000,6.178000,6.178000,202
2004-09-09,6.195000,6.195000,6.065000,6.154000,6.154000,62
2004-09-10,6.140000,6.240000,6.133000,6.133000,6.133000,115
2004-09-13,6.110000,6.210000,6.080000,6.183000,6.183000,26
2004-09-14,6.200000,6.290000,6.199000,6.199000,6.199000,113
2004-09-15,6.215000,6.271000,6.215000,6.271000,6.271000,12
2004-09-16,6.305000,6.305000,6.230000,6.289000,6.289000,20
2004-09-17,6.259000,6.259000,6.259000,6.259000,6.259000,1
2004-09-20,6.230000,6.252000,6.220000,6.252000,6.252000,54
2004-09-21,6.325000,6.355000,6.310000,6.346000,6.346000,5
2004-09-22,6.351000,6.351000,6.351000,6.351000,6.351000,26
2004-09-23,6.350000,6.646000,6.350000,6.446000,6.446000,15
2004-09-24,6.450000,6.450000,6.405000,6.405000,6.405000,15
2004-09-27,6.420000,6.550000,6.420000,6.529000,6.529000,19
2004-09-28,6.650000,6.650000,6.592000,6.592000,6.592000,2
2004-09-29,6.610000,6.673000,6.610000,6.673000,6.673000,7
2004-09-30,6.916000,6.916000,6.916000,6.916000,6.916000,1
2004-10-01,6.918000,6.918000,6.918000,6.918000,6.918000,50
2004-10-04,6.740000,6.740000,6.740000,6.740000,6.740000,50
2004-10-05,7.079000,7.079000,7.079000,7.079000,7.079000,1
2004-10-06,7.222000,7.222000,7.222000,7.222000,7.222000,1
2004-10-07,7.194000,7.194000,7.194000,7.194000,7.194000,1
2004-10-08,7.260000,7.273000,7.260000,7.273000,7.273000,2
2004-10-11,7.230000,7.230000,7.230000,7.230000,7.230000,30
2004-10-12,7.033000,7.033000,7.033000,7.033000,7.033000,30
2004-10-13,6.878000,6.878000,6.878000,6.878000,6.878000,2
2004-10-14,7.036000,7.036000,7.036000,7.036000,7.036000,2
2004-10-15,7.091000,7.091000,7.019000,7.091000,7.091000,2
2004-10-18,6.968000,6.968000,6.968000,6.968000,6.968000,2
2004-10-19,7.176000,7.176000,7.176000,7.176000,7.176000,25
2004-10-20,7.333000,7.333000,7.330000,7.333000,7.333000,105
2004-10-21,7.291000,7.291000,7.291000,7.291000,7.291000,105
2004-10-22,7.314000,7.314000,7.314000,7.314000,7.314000,105
2004-10-25,7.361000,7.361000,7.361000,7.361000,7.361000,105
2004-10-26,7.340000,7.340000,7.321000,7.321000,7.321000,2
2004-10-27,7.187000,7.187000,7.187000,7.187000,7.187000,130
2004-10-28,7.179000,7.187000,7.179000,7.187000,7.187000,2
2004-10-29,7.292000,7.292000,7.292000,7.292000,7.292000,0
2004-11-01,7.317000,7.317000,7.317000,7.317000,7.317000,0
2004-11-02,7.007000,7.007000,7.007000,7.007000,7.007000,0
2004-11-03,7.145000,7.145000,7.145000,7.145000,7.145000,0
2004-11-04,7.371000,7.371000,7.371000,7.371000,7.371000,0
2004-11-05,7.493000,7.493000,7.493000,7.493000,7.493000,0
2004-11-08,7.477000,7.477000,7.477000,7.477000,7.477000,0
2004-11-09,7.525000,7.525000,7.525000,7.525000,7.525000,0
2004-11-10,7.412000,7.412000,7.412000,7.412000,7.412000,0
2004-11-11,7.470000,7.470000,7.470000,7.470000,7.470000,0
2004-11-12,7.615000,7.615000,7.615000,7.615000,7.615000,0
2004-11-15,7.567000,7.567000,7.567000,7.567000,7.567000,0
2004-11-16,7.589000,7.589000,7.580000,7.589000,7.589000,0
2004-11-17,7.662000,7.662000,7.662000,7.662000,7.662000,0
2004-11-18,7.549000,7.549000,7.549000,7.549000,7.549000,0
2004-11-19,7.597000,7.597000,7.597000,7.597000,7.597000,0
2004-11-22,7.580000,7.580000,7.569000,7.569000,7.569000,24
2004-11-23,7.553000,7.553000,7.553000,7.553000,7.553000,0
2004-11-24,7.612000,7.612000,7.612000,7.612000,7.612000,25915
2004-11-25,null,null,null,null,null,null
2004-11-26,null,null,null,null,null,null
2004-11-29,7.640000,7.795000,7.605000,7.770000,7.770000,25461
2004-11-30,7.755000,7.820000,7.660000,7.723000,7.723000,2865
2004-12-01,7.715000,8.080000,7.710000,8.026000,8.026000,708
2004-12-02,8.030000,8.190000,7.870000,7.908000,7.908000,460
2004-12-03,7.910000,8.030000,7.850000,7.996000,7.996000,523
2004-12-06,8.020000,8.020000,7.880000,7.916000,7.916000,214
2004-12-07,7.890000,7.925000,7.810000,7.838000,7.838000,461
2004-12-08,7.820000,7.820000,7.000000,7.102000,7.102000,609
2004-12-09,7.185000,7.185000,6.660000,6.760000,6.760000,322
2004-12-10,6.800000,6.800000,6.605000,6.706000,6.706000,138
2004-12-13,6.700000,6.890000,6.700000,6.793000,6.793000,53
2004-12-14,6.830000,6.830000,6.600000,6.718000,6.718000,60
2004-12-15,6.830000,6.940000,6.810000,6.843000,6.843000,71
2004-12-16,6.860000,6.860000,6.650000,6.690000,6.690000,124
2004-12-17,6.680000,6.770000,6.680000,6.766000,6.766000,37
2004-12-20,6.845000,6.845000,6.830000,6.830000,6.830000,1
2004-12-21,6.830000,6.895000,6.830000,6.895000,6.895000,18
2004-12-22,6.870000,6.870000,6.803000,6.803000,6.803000,2
2004-12-23,6.940000,6.940000,6.883000,6.883000,6.883000,11
2004-12-24,null,null,null,null,null,null
2004-12-27,7.065000,7.065000,6.973000,6.973000,6.973000,64
2004-12-28,6.990000,7.040000,6.990000,7.026000,7.026000,6
2004-12-29,6.797000,6.797000,6.797000,6.797000,6.797000,42
2004-12-30,6.800000,6.807000,6.800000,6.807000,6.807000,42
2004-12-31,null,null,null,null,null,null
2005-01-03,6.740000,6.740000,6.477000,6.477000,6.477000,2
2005-01-04,6.450000,6.450000,6.427000,6.427000,6.427000,1
2005-01-05,6.512000,6.512000,6.512000,6.512000,6.512000,51
2005-01-06,6.433000,6.433000,6.433000,6.433000,6.433000,1
2005-01-07,6.440000,6.440000,6.415000,6.429000,6.429000,216
2005-01-10,6.430000,6.431000,6.415000,6.431000,6.431000,6
2005-01-11,6.615000,6.623000,6.615000,6.623000,6.623000,2
2005-01-12,6.700000,6.728000,6.700000,6.728000,6.728000,101
2005-01-13,6.730000,6.730000,6.730000,6.730000,6.730000,101
2005-01-14,6.580000,6.580000,6.580000,6.580000,6.580000,0
2005-01-17,null,null,null,null,null,null
2005-01-18,6.640000,6.640000,6.640000,6.640000,6.640000,0
2005-01-19,6.610000,6.610000,6.610000,6.610000,6.610000,0
2005-01-20,6.543000,6.543000,6.543000,6.543000,6.543000,0
2005-01-21,6.797000,6.797000,6.797000,6.797000,6.797000,0
2005-01-24,6.790000,6.890000,6.790000,6.845000,6.845000,8
2005-01-25,6.670000,6.670000,6.670000,6.670000,6.670000,0
2005-01-26,6.793000,6.793000,6.793000,6.793000,6.793000,0
2005-01-27,6.808000,6.808000,6.808000,6.808000,6.808000,0
2005-01-28,6.785000,6.785000,6.785000,6.785000,6.785000,0
2005-01-31,6.737000,6.737000,6.737000,6.737000,6.737000,0
2005-02-01,6.720000,6.720000,6.720000,6.720000,6.720000,0
2005-02-02,6.740000,6.740000,6.740000,6.740000,6.740000,0
2005-02-03,6.667000,6.667000,6.667000,6.667000,6.667000,0
2005-02-04,6.625000,6.625000,6.625000,6.625000,6.625000,0
2005-02-07,6.520000,6.545000,6.520000,6.545000,6.545000,1
2005-02-08,6.547000,6.547000,6.547000,6.547000,6.547000,1
2005-02-09,6.581000,6.581000,6.581000,6.581000,6.581000,0
2005-02-10,6.956000,6.956000,6.956000,6.956000,6.956000,0
2005-02-11,7.201000,7.201000,7.201000,7.201000,7.201000,0
2005-02-14,7.210000,7.333000,7.210000,7.333000,7.333000,6
2005-02-15,7.353000,7.353000,7.353000,7.353000,7.353000,0
2005-02-16,7.248000,7.248000,7.248000,7.248000,7.248000,0
2005-02-17,7.365000,7.365000,7.365000,7.365000,7.365000,0
2005-02-18,7.413000,7.413000,7.413000,7.413000,7.413000,0
2005-02-21,null,null,null,null,null,null
2005-02-22,7.517000,7.517000,7.517000,7.517000,7.517000,0
2005-02-23,7.441000,7.441000,7.441000,7.441000,7.441000,0
2005-02-24,7.381000,7.381000,7.381000,7.381000,7.381000,36097
2005-02-25,7.365000,7.375000,7.190000,7.291000,7.291000,15964
2005-02-28,7.320000,7.420000,7.290000,7.359000,7.359000,8070
2005-03-01,7.345000,7.345000,7.170000,7.229000,7.229000,988
2005-03-02,7.235000,7.340000,7.100000,7.307000,7.307000,305
2005-03-03,7.325000,7.330000,7.210000,7.229000,7.229000,250
2005-03-04,7.230000,7.390000,7.180000,7.349000,7.349000,206
2005-03-07,7.365000,7.390000,7.290000,7.359000,7.359000,147
2005-03-08,7.530000,7.540000,7.480000,7.502000,7.502000,60
2005-03-09,7.535000,7.640000,7.465000,7.604000,7.604000,83
2005-03-10,7.575000,7.590000,7.492000,7.492000,7.492000,142
2005-03-11,7.410000,7.575000,7.410000,7.535000,7.535000,38
2005-03-14,7.460000,7.460000,7.350000,7.380000,7.380000,190
2005-03-15,7.430000,7.430000,7.340000,7.377000,7.377000,129
2005-03-16,7.400000,7.440000,7.370000,7.425000,7.425000,264
2005-03-17,7.420000,7.420000,7.310000,7.385000,7.385000,477
2005-03-18,7.335000,7.377000,7.290000,7.377000,7.377000,18
2005-03-21,7.380000,7.380000,7.080000,7.097000,7.097000,592
2005-03-22,7.090000,7.150000,7.070000,7.070000,7.070000,117
2005-03-23,6.965000,7.020000,6.930000,6.977000,6.977000,46
2005-03-24,6.950000,6.950000,6.933000,6.933000,6.933000,51
2005-03-25,null,null,null,null,null,null
2005-03-28,6.900000,6.940000,6.860000,6.910000,6.910000,51
2005-03-29,6.930000,7.050000,6.910000,7.012000,7.012000,0
2005-03-30,null,null,null,null,null,null
2005-03-31,7.191000,7.191000,7.191000,7.191000,7.191000,51
2005-04-01,6.990000,6.990000,6.990000,6.990000,6.990000,51
2005-04-04,7.020000,7.020000,7.020000,7.020000,7.020000,40
2005-04-05,7.039000,7.039000,7.039000,7.039000,7.039000,40
2005-04-06,7.116000,7.116000,7.116000,7.116000,7.116000,40
2005-04-07,7.071000,7.071000,7.071000,7.071000,7.071000,40
2005-04-08,7.100000,7.161000,7.100000,7.161000,7.161000,2
2005-04-11,7.251000,7.251000,7.251000,7.251000,7.251000,2
2005-04-12,7.151000,7.151000,7.151000,7.151000,7.151000,2
2005-04-13,7.221000,7.221000,7.221000,7.221000,7.221000,2
2005-04-14,7.056000,7.056000,7.056000,7.056000,7.056000,2
2005-04-15,7.018000,7.018000,7.018000,7.018000,7.018000,2
2005-04-18,7.041000,7.041000,7.041000,7.041000,7.041000,2
2005-04-19,7.246000,7.246000,7.246000,7.246000,7.246000,2
2005-04-20,7.333000,7.333000,7.333000,7.333000,7.333000,0
2005-04-21,7.213000,7.213000,7.213000,7.213000,7.213000,12
2005-04-22,7.271000,7.271000,7.271000,7.271000,7.271000,0
2005-04-25,7.256000,7.256000,7.256000,7.256000,7.256000,0
2005-04-26,7.251000,7.251000,7.251000,7.251000,7.251000,0
2005-04-27,7.134000,7.134000,7.134000,7.134000,7.134000,0
2005-04-28,null,null,null,null,null,null
2005-04-29,6.902000,6.902000,6.902000,6.902000,6.902000,3866
2005-05-02,6.925000,6.945000,6.770000,6.840000,6.840000,1011
2005-05-03,6.840000,6.875000,6.800000,6.851000,6.851000,1522
2005-05-04,6.910000,7.020000,6.890000,6.982000,6.982000,484
2005-05-05,7.015000,7.080000,6.970000,7.050000,7.050000,453
2005-05-06,7.070000,7.070000,6.890000,6.952000,6.952000,102
2005-05-09,6.980000,7.100000,6.980000,7.067000,7.067000,94
2005-05-10,7.055000,7.140000,7.040000,7.100000,7.100000,55
2005-05-11,7.080000,7.090000,7.080000,7.080000,7.080000,133
2005-05-12,7.000000,7.000000,6.930000,6.948000,6.948000,78
2005-05-13,6.930000,6.950000,6.890000,6.925000,6.925000,70
2005-05-16,6.890000,6.950000,6.890000,6.935000,6.935000,200
2005-05-17,7.050000,7.050000,7.025000,7.025000,7.025000,35
2005-05-18,7.120000,7.185000,7.060000,7.185000,7.185000,112
2005-05-19,7.145000,7.145000,7.120000,7.120000,7.120000,46
2005-05-20,7.000000,7.000000,6.930000,6.935000,6.935000,34
2005-05-23,6.965000,7.015000,6.950000,6.950000,6.950000,7
2005-05-24,7.025000,7.025000,6.988000,6.988000,6.988000,59
2005-05-25,6.990000,7.150000,6.990000,7.123000,7.123000,55
2005-05-26,7.140000,7.180000,7.140000,7.152000,7.152000,1
2005-05-27,7.302000,7.302000,7.302000,7.302000,7.302000,1
2005-05-30,null,null,null,null,null,null
2005-05-31,7.444000,7.444000,7.444000,7.444000,7.444000,1
2005-06-01,7.508000,7.508000,7.508000,7.508000,7.508000,1
2005-06-02,7.526000,7.526000,7.526000,7.526000,7.526000,1
2005-06-03,7.580000,7.580000,7.490000,7.490000,7.490000,251
2005-06-06,7.521000,7.521000,7.521000,7.521000,7.521000,251
2005-06-07,7.429000,7.429000,7.429000,7.429000,7.429000,251
2005-06-08,7.458000,7.458000,7.458000,7.458000,7.458000,232
2005-06-09,7.253000,7.258000,7.253000,7.258000,7.258000,232
2005-06-10,7.276000,7.276000,7.276000,7.276000,7.276000,0
2005-06-13,7.253000,7.253000,7.253000,7.253000,7.253000,0
2005-06-14,7.269000,7.269000,7.269000,7.269000,7.269000,0
2005-06-15,7.320000,7.320000,7.320000,7.320000,7.320000,4
2005-06-16,7.360000,7.360000,7.360000,7.360000,7.360000,0
2005-06-17,7.330000,7.330000,7.330000,7.330000,7.330000,0
2005-06-20,7.297000,7.297000,7.297000,7.297000,7.297000,0
2005-06-21,7.287000,7.287000,7.287000,7.287000,7.287000,0
2005-06-22,7.253000,7.253000,7.253000,7.253000,7.253000,0
2005-06-23,7.270000,7.270000,7.270000,7.270000,7.270000,0
2005-06-24,7.235000,7.278000,7.235000,7.278000,7.278000,2
2005-06-27,7.240000,7.240000,7.240000,7.240000,7.240000,78
2005-06-28,7.170000,7.170000,7.096000,7.096000,7.096000,0
2005-06-29,null,null,null,null,null,null
2005-06-30,7.028000,7.028000,7.028000,7.028000,7.028000,2049
2005-07-01,7.040000,7.045000,6.840000,6.851000,6.851000,450
2005-07-04,null,null,null,null,null,null
2005-07-05,6.870000,6.880000,6.810000,6.830000,6.830000,229
2005-07-06,6.860000,6.930000,6.860000,6.916000,6.916000,156
2005-07-07,6.930000,7.050000,6.910000,6.949000,6.949000,128
2005-07-08,6.950000,7.020000,6.915000,6.994000,6.994000,148
2005-07-11,7.040000,7.100000,7.040000,7.069000,7.069000,85
2005-07-12,7.080000,7.090000,7.030000,7.048000,7.048000,114
2005-07-13,7.040000,7.045000,7.033000,7.033000,7.033000,3
2005-07-14,7.010000,7.060000,6.900000,6.961000,6.961000,172
2005-07-15,6.920000,6.980000,6.920000,6.956000,6.956000,92
2005-07-18,6.940000,7.020000,6.940000,6.974000,6.974000,27
2005-07-19,6.950000,6.980000,6.940000,6.954000,6.954000,72
2005-07-20,7.040000,7.050000,7.038000,7.038000,7.038000,48
2005-07-21,7.150000,7.150000,7.106000,7.106000,7.106000,10
2005-07-22,7.120000,7.120000,7.080000,7.086000,7.086000,32
2005-07-25,7.100000,7.120000,7.080000,7.113000,7.113000,27
2005-07-26,7.075000,7.075000,6.993000,6.993000,6.993000,122
2005-07-27,7.000000,7.045000,6.950000,7.015000,7.015000,122
2005-07-28,7.174000,7.174000,7.174000,7.174000,7.174000,50
2005-07-29,7.238000,7.238000,7.238000,7.238000,7.238000,158
2005-08-01,7.281000,7.281000,7.281000,7.281000,7.281000,158
2005-08-02,7.238000,7.238000,7.238000,7.238000,7.238000,21
2005-08-03,7.284000,7.284000,7.284000,7.284000,7.284000,20
2005-08-04,7.230000,7.230000,7.230000,7.230000,7.230000,96
2005-08-05,7.137000,7.137000,7.137000,7.137000,7.137000,115
2005-08-08,6.996000,6.996000,6.996000,6.996000,6.996000,115
2005-08-09,7.016000,7.016000,7.016000,7.016000,7.016000,5
2005-08-10,7.061000,7.061000,7.061000,7.061000,7.061000,5
2005-08-11,7.169000,7.169000,7.169000,7.169000,7.169000,5
2005-08-12,7.076000,7.076000,7.076000,7.076000,7.076000,5
2005-08-15,6.920000,6.953000,6.920000,6.953000,6.953000,18
2005-08-16,7.033000,7.033000,7.033000,7.033000,7.033000,2
2005-08-17,6.985000,6.985000,6.985000,6.985000,6.985000,2
2005-08-18,6.985000,6.990000,6.985000,6.990000,6.990000,2
2005-08-19,7.000000,7.000000,7.000000,7.000000,7.000000,2
2005-08-22,7.054000,7.054000,7.054000,7.054000,7.054000,2
2005-08-23,6.962000,6.962000,6.962000,6.962000,6.962000,2
2005-08-24,6.918000,6.918000,6.918000,6.918000,6.918000,2
2005-08-25,6.910000,6.910000,6.828000,6.828000,6.828000,6
2005-08-26,6.740000,6.740000,6.740000,6.740000,6.740000,0
2005-08-29,6.730000,6.730000,6.730000,6.730000,6.730000,0
2005-08-30,6.691000,6.691000,6.691000,6.691000,6.691000,0
2005-08-31,6.781000,6.781000,6.781000,6.781000,6.781000,2474
2005-09-01,6.825000,6.990000,6.810000,6.966000,6.966000,499
2005-09-02,6.975000,7.035000,6.935000,7.000000,7.000000,174
2005-09-05,null,null,null,null,null,null
2005-09-06,7.000000,7.060000,6.990000,7.031000,7.031000,140
2005-09-07,7.030000,7.090000,7.015000,7.051000,7.051000,74
2005-09-08,7.045000,7.090000,6.966000,6.966000,6.966000,74
2005-09-09,6.955000,7.035000,6.955000,7.003000,7.003000,56
2005-09-12,7.030000,7.030000,6.965000,6.998000,6.998000,92
2005-09-13,6.990000,6.995000,6.900000,6.943000,6.943000,188
2005-09-14,7.000000,7.000000,6.980000,6.986000,6.986000,176
2005-09-15,7.030000,7.070000,6.940000,7.019000,7.019000,41
2005-09-16,7.065000,7.229000,7.060000,7.229000,7.229000,26
2005-09-19,7.350000,7.390000,7.338000,7.338000,7.338000,321
2005-09-20,7.360000,7.370000,7.290000,7.315000,7.315000,3
2005-09-21,7.340000,7.355000,7.340000,7.355000,7.355000,46
2005-09-22,7.350000,7.355000,7.350000,7.353000,7.353000,81
2005-09-23,7.230000,7.273000,7.230000,7.273000,7.273000,37
2005-09-26,7.290000,7.335000,7.290000,7.307000,7.307000,3
2005-09-27,7.320000,7.320000,7.271000,7.271000,7.271000,47
2005-09-28,7.290000,7.360000,7.280000,7.347000,7.347000,98
2005-09-29,7.493000,7.493000,7.493000,7.493000,7.493000,295
2005-09-30,7.458000,7.458000,7.458000,7.458000,7.458000,0
2005-10-03,7.403000,7.403000,7.403000,7.403000,7.403000,114
2005-10-04,7.375000,7.375000,7.375000,7.375000,7.375000,0
2005-10-05,7.428000,7.428000,7.428000,7.428000,7.428000,0
2005-10-06,7.548000,7.548000,7.548000,7.548000,7.548000,0
2005-10-07,7.725000,7.725000,7.725000,7.725000,7.725000,0
2005-10-10,7.799000,7.799000,7.799000,7.799000,7.799000,0
2005-10-11,7.825000,7.825000,7.825000,7.825000,7.825000,300
2005-10-12,7.788000,7.788000,7.788000,7.788000,7.788000,3
2005-10-13,7.670000,7.685000,7.670000,7.685000,7.685000,6
2005-10-14,7.620000,7.814000,7.620000,7.814000,7.814000,1
2005-10-17,7.827000,7.827000,7.827000,7.827000,7.827000,0
2005-10-18,7.740000,7.788000,7.740000,7.788000,7.788000,1
2005-10-19,7.595000,7.595000,7.595000,7.595000,7.595000,117
2005-10-20,7.610000,7.613000,7.610000,7.613000,7.613000,50
2005-10-21,7.655000,7.655000,7.655000,7.655000,7.655000,0
2005-10-24,7.668000,7.668000,7.668000,7.668000,7.668000,0
2005-10-25,7.787000,7.787000,7.787000,7.787000,7.787000,0
2005-10-26,7.825000,7.825000,7.825000,7.825000,7.825000,0
2005-10-27,7.802000,7.802000,7.802000,7.802000,7.802000,0
2005-10-28,7.790000,7.790000,7.790000,7.790000,7.790000,0
2005-10-31,7.550000,7.550000,7.550000,7.550000,7.550000,0
2005-11-01,7.400000,7.442000,7.400000,7.442000,7.442000,4
2005-11-02,7.532000,7.532000,7.532000,7.532000,7.532000,40
2005-11-03,7.597000,7.597000,7.597000,7.597000,7.597000,75
2005-11-04,7.547000,7.547000,7.547000,7.547000,7.547000,0
2005-11-07,7.579000,7.579000,7.579000,7.579000,7.579000,0
2005-11-08,7.601000,7.601000,7.601000,7.601000,7.601000,0
2005-11-09,7.654000,7.654000,7.654000,7.654000,7.654000,40
2005-11-10,7.684000,7.684000,7.684000,7.684000,7.684000,40
2005-11-11,7.739000,7.739000,7.739000,7.739000,7.739000,0
2005-11-14,7.764000,7.764000,7.764000,7.764000,7.764000,0
2005-11-15,7.770000,7.770000,7.770000,7.770000,7.770000,0
2005-11-16,7.986000,7.986000,7.986000,7.986000,7.986000,0
2005-11-17,8.087000,8.087000,8.087000,8.087000,8.087000,100
2005-11-18,8.053000,8.053000,8.053000,8.053000,8.053000,100
2005-11-21,8.121000,8.121000,8.121000,8.121000,8.121000,0
2005-11-22,8.165000,8.165000,8.165000,8.165000,8.165000,100
2005-11-23,8.125000,8.125000,8.125000,8.125000,8.125000,0
2005-11-24,null,null,null,null,null,null
2005-11-25,null,null,null,null,null,null
2005-11-28,8.300000,8.349000,8.300000,8.349000,8.349000,23826
2005-11-29,8.365000,8.365000,8.230000,8.296000,8.296000,16856
2005-11-30,8.300000,8.300000,8.175000,8.280000,8.280000,3233
2005-12-01,8.275000,8.500000,8.190000,8.499000,8.499000,885
2005-12-02,8.500000,8.600000,8.460000,8.544000,8.544000,799
2005-12-05,8.570000,8.640000,8.530000,8.632000,8.632000,285
2005-12-06,8.615000,8.725000,8.500000,8.692000,8.692000,364
2005-12-07,8.715000,8.820000,8.715000,8.778000,8.778000,246
2005-12-08,8.770000,8.920000,8.700000,8.894000,8.894000,175
2005-12-09,8.890000,9.030000,8.890000,9.000000,9.000000,602
2005-12-12,9.000000,9.170000,8.655000,8.792000,8.792000,229
2005-12-13,8.750000,8.775000,8.480000,8.497000,8.497000,191
2005-12-14,8.470000,8.540000,8.377000,8.377000,8.377000,78
2005-12-15,8.355000,8.560000,8.355000,8.549000,8.549000,47
2005-12-16,8.630000,8.645000,8.521000,8.521000,8.521000,221
2005-12-19,8.605000,8.605000,8.567000,8.567000,8.567000,54
2005-12-20,8.560000,8.605000,8.300000,8.312000,8.312000,13
2005-12-21,8.310000,8.353000,8.260000,8.353000,8.353000,48
2005-12-22,8.400000,8.502000,8.370000,8.502000,8.502000,39
2005-12-23,8.530000,8.569000,8.500000,8.569000,8.569000,12
2005-12-26,null,null,null,null,null,null
2005-12-27,8.590000,8.750000,8.590000,8.742000,8.742000,285
2005-12-28,8.760000,8.950000,8.760000,8.865000,8.865000,2
2005-12-29,8.900000,8.900000,8.700000,8.812000,8.812000,126
2005-12-30,8.820000,8.820000,8.820000,8.820000,8.820000,2
2006-01-02,null,null,null,null,null,null
2006-01-03,9.030000,9.087000,9.010000,9.087000,9.087000,33
2006-01-04,8.950000,9.102000,8.950000,9.102000,9.102000,137
2006-01-05,9.000000,9.000000,8.809000,8.809000,8.809000,11
2006-01-06,9.112000,9.112000,9.112000,9.112000,9.112000,4
2006-01-09,9.120000,9.222000,9.120000,9.222000,9.222000,17
2006-01-10,9.240000,9.240000,8.957000,8.957000,8.957000,1
2006-01-11,8.935000,9.040000,8.900000,9.007000,9.007000,13
2006-01-12,9.100000,9.100000,8.920000,9.007000,9.007000,43
2006-01-13,9.112000,9.112000,9.112000,9.112000,9.112000,25
2006-01-16,null,null,null,null,null,null
2006-01-17,9.040000,9.040000,9.020000,9.020000,9.020000,75
2006-01-18,8.805000,8.820000,8.805000,8.820000,8.820000,51
2006-01-19,8.920000,9.058000,8.920000,9.058000,9.058000,4
2006-01-20,8.880000,9.080000,8.880000,8.880000,8.880000,4
2006-01-23,8.900000,9.026000,8.900000,9.026000,9.026000,117
2006-01-24,9.183000,9.183000,9.183000,9.183000,9.183000,117
2006-01-25,9.220000,9.500000,9.220000,9.465000,9.465000,107
2006-01-26,9.650000,9.650000,9.564000,9.564000,9.564000,324
2006-01-27,9.566000,9.566000,9.566000,9.566000,9.566000,2
2006-01-30,9.660000,9.740000,9.660000,9.740000,9.740000,3
2006-01-31,9.760000,9.870000,9.760000,9.850000,9.850000,13
2006-02-01,9.760000,9.760000,9.760000,9.760000,9.760000,12
2006-02-02,9.820000,9.844000,9.820000,9.844000,9.844000,13
2006-02-03,9.730000,9.730000,9.730000,9.730000,9.730000,40
2006-02-06,9.728000,9.728000,9.728000,9.728000,9.728000,38
2006-02-07,9.350000,9.380000,9.350000,9.380000,9.380000,1
